"champion_i","champion_i_normalized","champion_j","champion_j_normalized","lane","patch","elo","matchup_winrate_i_vs_j","matchup_games","source_url","extraction_date","champion_i_total_games","matchup_share_percent","low_matchup_sample","low_champion_sample"
"Malzahar","malzahar","Smolder","smolder","mid",16.05,"plat_plus",48.66,5415,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=smolder",2026-03-13,206696,2.61978944923946,0,0
"Malzahar","malzahar","Xerath","xerath","mid",16.05,"plat_plus",47.37,5273,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,206696,2.55108952277741,0,0
"Malzahar","malzahar","Veigar","veigar","mid",16.05,"plat_plus",48.68,5140,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=veigar",2026-03-13,206696,2.48674381700662,0,0
"Malzahar","malzahar","Akali","akali","mid",16.05,"plat_plus",52.84,4890,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali",2026-03-13,206696,2.36579324224949,0,0
"Malzahar","malzahar","Twisted Fate","twistedfate","mid",16.05,"plat_plus",49.14,4864,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate",2026-03-13,206696,2.35321438247475,0,0
"Malzahar","malzahar","Yone","yone","mid",16.05,"plat_plus",49.96,4632,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yone",2026-03-13,206696,2.24097224910013,0,0
"Malzahar","malzahar","Sylas","sylas","mid",16.05,"plat_plus",53.95,4245,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas",2026-03-13,206696,2.05374075937609,0,0
"Malzahar","malzahar","Lux","lux","mid",16.05,"plat_plus",50.09,4099,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux",2026-03-13,206696,1.98310562371792,0,0
"Malzahar","malzahar","Fizz","fizz","mid",16.05,"plat_plus",50.75,3955,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz",2026-03-13,206696,1.91343809265782,0,0
"Malzahar","malzahar","Syndra","syndra","mid",16.05,"plat_plus",51.2,3945,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra",2026-03-13,206696,1.90860006966753,0,0
"Malzahar","malzahar","LeBlanc","leblanc","mid",16.05,"plat_plus",55.3,3940,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc",2026-03-13,206696,1.90618105817239,0,0
"Malzahar","malzahar","Diana","diana","mid",16.05,"plat_plus",50.74,3634,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana",2026-03-13,206696,1.75813755466966,0,0
"Malzahar","malzahar","Aurelion Sol","aurelionsol","mid",16.05,"plat_plus",49.04,3473,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol",2026-03-13,206696,1.68024538452607,0,0
"Malzahar","malzahar","Ryze","ryze","mid",16.05,"plat_plus",58.21,3422,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze",2026-03-13,206696,1.65557146727561,0,0
"Malzahar","malzahar","Orianna","orianna","mid",16.05,"plat_plus",52.65,3092,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna",2026-03-13,206696,1.4959167085962,0,0
"Malzahar","malzahar","Ekko","ekko","mid",16.05,"plat_plus",49.45,3021,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko",2026-03-13,206696,1.46156674536517,0,0
"Malzahar","malzahar","Hwei","hwei","mid",16.05,"plat_plus",47.98,2999,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei",2026-03-13,206696,1.45092309478655,0,0
"Malzahar","malzahar","Zoe","zoe","mid",16.05,"plat_plus",54.74,2793,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe",2026-03-13,206696,1.35125982118667,0,0
"Malzahar","malzahar","Anivia","anivia","mid",16.05,"plat_plus",50.04,2718,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia",2026-03-13,206696,1.31497464875953,0,0
"Malzahar","malzahar","Galio","galio","mid",16.05,"plat_plus",51.32,2652,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio",2026-03-13,206696,1.28304369702365,0,0
"Malzahar","malzahar","Kassadin","kassadin","mid",16.05,"plat_plus",50.68,2640,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin",2026-03-13,206696,1.27723806943531,0,0
"Malzahar","malzahar","Vladimir","vladimir","mid",16.05,"plat_plus",56.77,2593,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir",2026-03-13,206696,1.25449936138097,0,0
"Malzahar","malzahar","Irelia","irelia","mid",16.05,"plat_plus",50.5,2398,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia",2026-03-13,206696,1.1601579130704,0,0
"Malzahar","malzahar","Aurora","aurora","mid",16.05,"plat_plus",51.48,2337,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora",2026-03-13,206696,1.13064597282966,0,0
"Malzahar","malzahar","Lissandra","lissandra","mid",16.05,"plat_plus",51.37,2258,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lissandra",2026-03-13,206696,1.09242559120641,0,0
"Malzahar","malzahar","Naafiri","naafiri","mid",16.05,"plat_plus",53.79,2188,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=naafiri",2026-03-13,206696,1.05855943027441,0,0
"Malzahar","malzahar","Akshan","akshan","mid",16.05,"plat_plus",51.9,2158,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akshan",2026-03-13,206696,1.04404536130356,0,0
"Malzahar","malzahar","Vex","vex","mid",16.05,"plat_plus",50.7,2006,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex",2026-03-13,206696,0.970507411851221,0,0
"Malzahar","malzahar","Talon","talon","mid",16.05,"plat_plus",47.97,1651,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon",2026-03-13,206696,0.798757595696095,0,0
"Malzahar","malzahar","Qiyana","qiyana","mid",16.05,"plat_plus",53.16,1552,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=qiyana",2026-03-13,206696,0.750861168092271,0,0
"Malzahar","malzahar","Annie","annie","mid",16.05,"plat_plus",50.42,1547,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=annie",2026-03-13,206696,0.748442156597128,0,0
"Malzahar","malzahar","Sion","sion","mid",16.05,"plat_plus",39.78,1483,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sion",2026-03-13,206696,0.717478809459303,0,0
"Malzahar","malzahar","Brand","brand","mid",16.05,"plat_plus",51.09,1380,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=brand",2026-03-13,206696,0.667647172659364,0,0
"Malzahar","malzahar","Azir","azir","mid",16.05,"plat_plus",57.71,1362,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=azir",2026-03-13,206696,0.658938731276851,0,0
"Malzahar","malzahar","Taliyah","taliyah","mid",16.05,"plat_plus",50.78,1288,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=taliyah",2026-03-13,206696,0.62313736114874,0,0
"Malzahar","malzahar","Vel'Koz","velkoz","mid",16.05,"plat_plus",51.55,1094,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz",2026-03-13,206696,0.529279715137206,0,0
"Malzahar","malzahar","Ziggs","ziggs","mid",16.05,"plat_plus",49.95,917,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ziggs",2026-03-13,206696,0.443646708209157,0,0
"Malzahar","malzahar","Swain","swain","mid",16.05,"plat_plus",44.3,894,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=swain",2026-03-13,206696,0.432519255331501,0,0
"Malzahar","malzahar","Cassiopeia","cassiopeia","mid",16.05,"plat_plus",54.79,825,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=cassiopeia",2026-03-13,206696,0.399136896698533,0,0
"Malzahar","malzahar","Cho'Gath","chogath","mid",16.05,"plat_plus",50.7,570,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=chogath",2026-03-13,206696,0.275767310446259,0,0
"Malzahar","malzahar","Kayle","kayle","mid",16.05,"plat_plus",44.86,564,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kayle",2026-03-13,206696,0.272864496652088,0,0
"Malzahar","malzahar","Morgana","morgana","mid",16.05,"plat_plus",46.81,549,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=morgana",2026-03-13,206696,0.26560746216666,0,0
"Malzahar","malzahar","Nasus","nasus","mid",16.05,"plat_plus",46.76,494,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=nasus",2026-03-13,206696,0.238998335720091,0,0
"Malzahar","malzahar","Malphite","malphite","mid",16.05,"plat_plus",53.7,460,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malphite",2026-03-13,206696,0.222549057553121,0,0
"Malzahar","malzahar","Pantheon","pantheon","mid",16.05,"plat_plus",50.99,455,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=pantheon",2026-03-13,206696,0.220130046057979,0,0
"Malzahar","malzahar","Kog'Maw","kogmaw","mid",16.05,"plat_plus",54.17,432,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kogmaw",2026-03-13,206696,0.209002593180323,0,0
"Malzahar","malzahar","Jayce","jayce","mid",16.05,"plat_plus",50.87,344,"https://op.gg/lol/champions/malzahar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=jayce",2026-03-13,206696,0.166427990865813,0,0
"Veigar","veigar","Ahri","ahri","mid",16.05,"plat_plus",51.7,10576,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ahri",2026-03-13,143771,7.35614275479756,0,0
"Veigar","veigar","Malzahar","malzahar","mid",16.05,"plat_plus",51.3,5140,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=malzahar",2026-03-13,143771,3.57512989406765,0,0
"Veigar","veigar","Yasuo","yasuo","mid",16.05,"plat_plus",52.64,5053,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yasuo",2026-03-13,143771,3.51461699508246,0,0
"Veigar","veigar","Katarina","katarina","mid",16.05,"plat_plus",47.77,4333,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=katarina",2026-03-13,143771,3.01382058968777,0,0
"Veigar","veigar","Viktor","viktor","mid",16.05,"plat_plus",51.71,4179,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=viktor",2026-03-13,143771,2.90670580297835,0,0
"Veigar","veigar","Fizz","fizz","mid",16.05,"plat_plus",51.71,3885,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=fizz",2026-03-13,143771,2.70221393744218,0,0
"Veigar","veigar","Xerath","xerath","mid",16.05,"plat_plus",47.13,3811,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=xerath",2026-03-13,143771,2.65074319577662,0,0
"Veigar","veigar","Zed","zed","mid",16.05,"plat_plus",48.52,3778,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zed",2026-03-13,143771,2.62779002719603,0,0
"Veigar","veigar","Mel","mel","mid",16.05,"plat_plus",53.85,3770,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=mel",2026-03-13,143771,2.62222562269164,0,0
"Veigar","veigar","Akali","akali","mid",16.05,"plat_plus",54.55,3595,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akali",2026-03-13,143771,2.50050427415821,0,0
"Veigar","veigar","Sylas","sylas","mid",16.05,"plat_plus",53.9,3412,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=sylas",2026-03-13,143771,2.37321852112039,0,0
"Veigar","veigar","Syndra","syndra","mid",16.05,"plat_plus",50.23,3032,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=syndra",2026-03-13,143771,2.10890930716208,0,0
"Veigar","veigar","Yone","yone","mid",16.05,"plat_plus",53.81,2996,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=yone",2026-03-13,143771,2.08386948689235,0,0
"Veigar","veigar","Lux","lux","mid",16.05,"plat_plus",51.01,2980,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lux",2026-03-13,143771,2.07274067788358,0,0
"Veigar","veigar","Twisted Fate","twistedfate","mid",16.05,"plat_plus",51.11,2440,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=twistedfate",2026-03-13,143771,1.69714337383756,0,0
"Veigar","veigar","Orianna","orianna","mid",16.05,"plat_plus",54.64,2390,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=orianna",2026-03-13,143771,1.66236584568515,0,0
"Veigar","veigar","Aurelion Sol","aurelionsol","mid",16.05,"plat_plus",50.39,2326,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurelionsol",2026-03-13,143771,1.61785060965007,0,0
"Veigar","veigar","Ryze","ryze","mid",16.05,"plat_plus",53.9,2195,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ryze",2026-03-13,143771,1.52673348589076,0,0
"Veigar","veigar","Kassadin","kassadin","mid",16.05,"plat_plus",50.25,2195,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=kassadin",2026-03-13,143771,1.52673348589076,0,0
"Veigar","veigar","LeBlanc","leblanc","mid",16.05,"plat_plus",51.41,2167,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=leblanc",2026-03-13,143771,1.50725807012541,0,0
"Veigar","veigar","Anivia","anivia","mid",16.05,"plat_plus",49.38,2082,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=anivia",2026-03-13,143771,1.44813627226631,0,0
"Veigar","veigar","Ekko","ekko","mid",16.05,"plat_plus",49.08,2076,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=ekko",2026-03-13,143771,1.44396296888802,0,0
"Veigar","veigar","Diana","diana","mid",16.05,"plat_plus",50.76,2041,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=diana",2026-03-13,143771,1.41961869918134,0,0
"Veigar","veigar","Hwei","hwei","mid",16.05,"plat_plus",51.74,2037,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=hwei",2026-03-13,143771,1.41683649692914,0,0
"Veigar","veigar","Aurora","aurora","mid",16.05,"plat_plus",52.97,1835,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=aurora",2026-03-13,143771,1.27633528319341,0,0
"Veigar","veigar","Vladimir","vladimir","mid",16.05,"plat_plus",51.09,1795,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vladimir",2026-03-13,143771,1.24851326067148,0,0
"Veigar","veigar","Galio","galio","mid",16.05,"plat_plus",54.23,1739,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=galio",2026-03-13,143771,1.20956242914079,0,0
"Veigar","veigar","Zoe","zoe","mid",16.05,"plat_plus",50.06,1732,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=zoe",2026-03-13,143771,1.20469357519945,0,0
"Veigar","veigar","Vex","vex","mid",16.05,"plat_plus",53.23,1687,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=vex",2026-03-13,143771,1.17339379986228,0,0
"Veigar","veigar","Lissandra","lissandra","mid",16.05,"plat_plus",51.7,1677,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=lissandra",2026-03-13,143771,1.1664382942318,0,0
"Veigar","veigar","Naafiri","naafiri","mid",16.05,"plat_plus",50.92,1518,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=naafiri",2026-03-13,143771,1.05584575470714,0,0
"Veigar","veigar","Akshan","akshan","mid",16.05,"plat_plus",50.74,1494,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=akshan",2026-03-13,143771,1.03915254119398,0,0
"Veigar","veigar","Irelia","irelia","mid",16.05,"plat_plus",51.49,1342,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=irelia",2026-03-13,143771,0.933428855610659,0,0
"Veigar","veigar","Annie","annie","mid",16.05,"plat_plus",48.85,1220,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=annie",2026-03-13,143771,0.848571686918781,0,0
"Veigar","veigar","Qiyana","qiyana","mid",16.05,"plat_plus",52.64,1098,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=qiyana",2026-03-13,143771,0.763714518226903,0,0
"Veigar","veigar","Azir","azir","mid",16.05,"plat_plus",58.05,1037,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=azir",2026-03-13,143771,0.721285933880964,0,0
"Veigar","veigar","Talon","talon","mid",16.05,"plat_plus",51.18,891,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=talon",2026-03-13,143771,0.619735551675929,0,0
"Veigar","veigar","Vel'Koz","velkoz","mid",16.05,"plat_plus",47.52,825,"https://op.gg/lol/champions/veigar/counters/mid?region=global&tier=platinum_plus&type=ranked&target_champion=velkoz",2026-03-13,143771,0.573829214514749,0,0
